name,description,parents,Aroused,Creative,Energetic,Euphoric,Focused,Giggly,Happy,Hungry,Relaxed,Sleepy,Talkative,Tingly,Uplifted,Apple,Apricot,Berry,Blue Cheese,Blueberry,Butter,Cheese,Chemical,Chestnut,Citrus,Coffee,Diesel,Earthy,Flowery,Grape,Grapefruit,Honey,Lavender,Lemon,Lime,Mango,Menthol,Mint,Nutty,Orange,Peach,Pear,Pepper,Pine,Pineapple,Plum,Pungent,Rose,Sage,Skunk,Spicy/Herbal,Strawberry,Sweet,Tar,Tea,Tobacco,Tree,Fruit,Tropical,Vanilla,Violet,Woody,Inflammation,Nausea,Pain,Depression,Insomnia,Lack of Appetite,Cramps,Seizures,Muscle Spasms,Headaches,Fatigue,Eye Pressure,Spasticity,Paranoid,Anxious,Dry Eyes,Dry Mouth,Headache,Stress,avg rating,num ratings,id,p0,p1,p2,p3,p4,p5,p6
Grapefruit Diesel,"Grapefruit Diesel is a hybrid strain that is usually indica-dominant but gives most users a focused mental high that is more commonly associated with sativas. The genetics on this one aren’t hard to guess: its parents are Grapefruit and NYC Diesel. These plants show more of their indica side when growing, staying short and branchy and flowering within 8 weeks. Grapefruit Diesel’s flowers sometimes have hints of pink coloring and a potent smell of over ripe citrus fruit. With THC levels between 15 and 20%, the effects should be as strong as the scent. The energetic buzz comes on fast but tends to smooth out over time.","sativa:grapefruit,hybrid:nyc-diesel,",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.81,78.12,100.0,4.69,0.0,4.24793388429752,122.0,hybrid:grapefruit-diesel,sativa:grapefruit,hybrid:nyc-diesel,,,,,
Lemon G,"Lemon G is the pride of Ohio, representing the Midwest among all the Dutch and West Coast strains out there. Potent, well-focused and even, this sativa hybrid is a daughter of Original G13. As this is not a pure sativa, relaxing indica effects tend to show up first after consuming Lemon G. Over time, however, the upbeat, euphoric, and giggly sativa effects begin to emerge. Lemon G is a sociable strain and, as the name suggests, has a strong lemon fragrance. Taste-wise, this strain is fairly mellow and does not necessarily exhibit the strong citrus properties found in its scent.","indica:g-13,",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.88,11.17,40.76,100.0,0.0,0.0,4.38036809815951,164.0,sativa:lemon-g,indica:g-13,,,,,,
$100 OG,"$100 OG is a 50/50 hybrid strain that packs a strong punch. The name supposedly refers to both its strength and high price when it first started showing up in Hollywood. As a plant, $100 OG tends to produce large dark green buds with few stems. Users report a strong body effect of an indica for pain relief with the more alert, cerebral feeling thanks to its sativa side.","hybrid:og-kush,",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.16,0.0,69.05,77.21,5.3,0.0,3.97191011235955,502.0,hybrid:100-og,hybrid:og-kush,,,,,,
Montana Silvertip,"Montana Silvertip is a Granddaddy Purple and Super Silver Haze hybrid cross that inherits the name of its homeland. Typical medical applications for Montana Silvertip include ADD/ADHD, migraines, and anxiety.","sativa:super-silver-haze,indica:granddaddy-purple,",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.99,100.0,10.95,16.5,0.0,4.58878504672897,109.0,hybrid:montana-silvertip,sativa:super-silver-haze,indica:granddaddy-purple,,,,,
Snowcap,"Another West Coast strain that has developed quite a legacy for itself, Snowcap is a potent sativa with a nice lemony scent with a hint of menthol. The effects are decidedly cerebral and should trigger creativity, happiness, and a case of the giggles. Believed to be a hybrid of Humbolt Snow and an unknown Haze, the poorly documented genetic history leaves some mystery surrounding Snowcap. One thing consumers will agree on is the all-around flavor and potency of this robust strain.","sativa:haze,",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.28,0.0,39.41,100.0,14.04,0.0,4.14163090128755,476.0,hybrid:snowcap,sativa:haze,,,,,,
Querkle,"A cross between Purple Urkle and Space Queen, Querkle from TGA Genetics is an 80/20 indica-dominant strain that carries a strong grape and berry aroma. Querkle blooms with vibrant lavender hues and a heavy dusting of crystal resin that blankets its bulky colas in a frost-like coat. Heavily euphoric and cerebral, Querkle may be used during the day but is ideal for evening use as it relaxes muscles and guides the mind into sleep.","indica:purple-urkle,hybrid:space-queen,",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,38.94,90.99,14.33,0.0,4.3144104803493395,237.0,indica:querkle,indica:purple-urkle,hybrid:space-queen,,,,,
Purple Sour Diesel,"Purple Sour Diesel is a fast-acting, heavy-hitting hybrid. A cross between a sativa, Sour Diesel, and an indica, Purple Kush, Purple Sour Diesel embodies the full force of both strains. Great for nighttime smoking, this strain has a quick onset and a distinctly medicated feel. Featuring heavy head effects and a slight body high, Purple Sour Diesel will energize your mind while leaving you physically relaxed. This strain features a sour, fruity aroma similar to sour grapes.","indica:purple-kush,sativa:sour-diesel,",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.74,0.0,20.67,100.0,4.76,0.0,4.3347280334728,248.0,hybrid:purple-sour-diesel,indica:purple-kush,sativa:sour-diesel,,,,,
Thai,"Thai refers to a cannabis variety that grows natively in Thailand and was brought to the U.S. in the 70s and 80s. This pure sativa landrace is sometimes called “Thai Sticks” because of the way its buds are traditionally dried and tied into long sticks. This original Thai variety has given rise to many strains we commonly see on the market today, including Voodoo, Juicy Fruit, and the classic Haze. Thai induces powerful but comfortable effects and has a distinct fruity, citrus aroma. This strain is a challenge for growers outside tropical climates, but greenhouse gardens make this grow possible for experts patient enough for Thai’s long growth cycle and slow flowering.",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.12,100.0,63.05,29.15,0.0,4.216,129.0,sativa:thai,,,,,,,
Confidential Cheese,"Confidential Cheese by DNA Genetics is a crossbred hybrid of Cheese and LA Confidential. This indica-dominant strain has pale green crystal-covered buds with a sour cheese aroma inherited from its parent. Medical patients have used the potent and heavy effects of Confidential Cheese to treat severe pain, insomnia, and lost appetite. For growers, this strain finishes flowering in 8 to 9 weeks with moderate yields.","indica:la-confidential,hybrid:cheese,",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.16,7.85,59.67,100.0,0.0,0.0,4.5360000000000005,129.0,indica:confidential-cheese,indica:la-confidential,hybrid:cheese,,,,,
Gorilla Cookies,"Gorilla Cookies by Elev8 Seeds is the powerful union of Gorilla Glue #4 and Thin Mint Girl Scout Cookies. The pungent Gorilla Glue aroma is loud, but Thin Mint’s exotic terpene profile adds nuance to the bouquet. Both parents were bred for potency and that shows in the resin-coated buds that harden like stones after curing. Enjoy this one-hitter quitter with care, as the effects will alter the trajectory of your entire day. Gorilla Cookies is a quality strain for managing physical pain, nausea, and stress. ","hybrid:gorilla-glue-4,hybrid:thin-mint,",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.64,14.02,40.77,100.0,0.0,0.0,4.73584905660377,106.0,hybrid:gorilla-cookies,hybrid:gorilla-glue-4,hybrid:thin-mint,,,,,
XXX OG,"XXX OG, from parent strains OG Kush and XXX, is a hard-hitting indica that took 1st place in the 2014 Los Angeles Cannabis Cup. Its bulky, conic buds glow with a heavy, white coat of oozing trichomes, emitting earthy, pine, and lemon notes that combine for a sap-like aroma. In small doses, XXX OG induces moderately sedating effects that allow some mental clarity and physical energy. As you increase the dose, the fight against lethargy and couchlock becomes futile. This makes XXX OG an excellent remedy for sleeplessness, and severe cases of nausea and chronic pain may benefit from the potent effects of this indica. With a strain this powerful, dosing with caution is key.",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.13,0.0,100.0,73.5,1.97,0.0,4.55102040816327,249.0,indica:xxx-og,,,,,,,
Blackwater,"Blackwater is an indica strain typically bred from Mendo Purps and San Fernando Valley OG Kush. Its round, compact buds take on a deep purple color and a sweet grape aroma that blends with subtle undertones of lemon and pine. What begins as a mellow and euphoric cerebral experience melts down to the rest of the body in a head-to-toe euphoric calm that relieves stress and anxiety. Patients have also reported its success in treating pain, appetite loss, and multiple sclerosis. This strain is recommended for late-night consumption as it can cause mental cloudiness and detract from productivity. Blackwater has a flowering time of 8 to 10 weeks and produces moderate yields in indoor, outdoor, and greenhouse gardens. The 2014 Los Angeles Cannabis Cup awarded Blackwater 3rd place in the indica category.","hybrid:mendocino-purps,indica:sfv-og-kush,",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.25,17.93,60.88,100.0,12.88,0.0,4.615384615384619,504.0,indica:blackwater,hybrid:mendocino-purps,indica:sfv-og-kush,,,,,
Cinex,"Cinex, a hybrid of parents Cinderella 99 and Vortex, has a mixture of flavors ranging from sweet citrus to earthy skunk. The effects are clear-headed and uplifting, perfect for building a positive mindset and stimulating creative energy. Consumers enjoy Cinex for its ability to improve mood.","hybrid:cinderella-99,sativa:vortex,",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.94,0.0,58.0,100.0,23.71,0.0,4.33886255924171,861.0,sativa:cinex,hybrid:cinderella-99,sativa:vortex,,,,,
Sugar Black Rose,"Sugar Black Rose is a cross of Critical Mass and Black Domina bred by Delicious Seeds. An indica-dominant hybrid, Sugar Black Rose has a sweet taste with hints of fruit and fresh flowers. The aroma takes on a pungent, earthy musk that resembles exotic hash imported from overseas, and brings with it a relaxing body buzz that helps keep nausea, anxiety, and muscle pains at bay.","indica:black-domina,indica:critical-mass,",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,92.57,100.0,23.48,0.0,4.53960396039604,207.0,indica:sugar-black-rose,indica:black-domina,indica:critical-mass,,,,,
Hippie Crippler,"Don’t worry, Hippie Crippler isn’t some strange affliction you may get from hanging around with flower children, it’s an uplifting sativa-dominant hybrid. Patients love this cross of AK-47 and Blue Satellite for its sweet smell and taste. Take this Hippie home and you’ll be glad you did. While this strain is popular for daytime, it may leave some patients bleary-eyed and a little spacey depending on tolerance and dosage.","hybrid:ak-47,sativa:blue-satellite,",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.29,16.91,62.58,100.0,0.0,0.0,4.303571428571431,115.0,hybrid:hippie-crippler,hybrid:ak-47,sativa:blue-satellite,,,,,
Grape God,"Grape God is an indica-dominant hybrid that combines God Bud and Grapefruit genetics. As its name suggests, this strain has a sweet grape aroma with earthy notes that activate on the exhale. Powerful, long-lasting euphoria knocks out stress, leaving your mood elevated and your body relaxed. ","indica:god-bud,sativa:grapefruit,",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.73,0.0,62.46,100.0,27.96,0.0,4.295285359801492,408.0,hybrid:grape-god,indica:god-bud,sativa:grapefruit,,,,,
Orange Bud,"First bred in 1980s by Dutch Passion, Orange Bud cannabis strain is a combination of two members of the 100% Skunk family. It is one of the more potent and most simplistic strains to cultivate, with buds that are dense with a large amount THC crystals. With bright orange hairs coating the surface, this strain has scents of orange and nectarines with a flowering time of 8-9 weeks. Orange Bud's THC content has been measured up to 16.5% and grows well both indoors and out. ","hybrid:skunk-1,",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.94,9.03,85.6,100.0,10.91,0.0,4.25550660792952,230.0,hybrid:orange-bud,hybrid:skunk-1,,,,,,
White Russian,"Originally created by Dutch breeders Serious Seeds, White Russian is a cross of two legendary strains, White Widow and AK-47. An indica-dominant hybrid, it won the High Times Cannabis Cup ""Best Overall"" in 1996 and was for a time considered the strongest strain in the world at 22% THC. Presenting remarkable homogeneity for an f1 hybrid, White Russian is an extremely fragrant plant, smelling of sweet fruit and skunk even in its vegetative cycle. With a flavor that is smooth and spicy with undertones of skunk and earth, White Russian’s high is quite cerebral (especially for an indica), but can lead to couchlock when over-indulged.","hybrid:white-widow,hybrid:ak-47,",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.79,0.0,19.93,80.52,2.15,0.0,4.35394456289979,483.0,hybrid:white-russian,hybrid:white-widow,hybrid:ak-47,,,,,
UK Cheese,"UK Cheese is a popular hybrid strain known for its potent, balanced effects and signature musty cheese smell. The flavor is also unique with notes of berries and spicy cheese (one that may just have to be tasted rather than described). This strain is thought to be a specific phenotype (same genetics, different end result) of Skunk #1 that was originally cultivated in the early 1990s by a UK collective group known as “Exodus.” (As a result, this strain is also known as Exodus Cheese.) UK Cheese became popular for its energetic, euphoric head effects combined with its impressive pain relief potential. It quickly spread beyond the borders of its British home. Most users experience alert, sativa effects that allow for mental relaxation without sedation, but it may hasten bedtime for some. Effects tend to be felt in the head first, generally around the eyes, then spread throughout the entire body, producing muscle relaxation and even some tingly numbness. UK’s flowers are on the denser end of the scale and light green with a coat of orange hairs that would make both Prince Charles and Prince William jealous.","hybrid:skunk-1,",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.38,9.32,54.57,100.0,0.0,0.0,4.16949152542373,550.0,hybrid:uk-cheese,hybrid:skunk-1,,,,,,
Allen Wrench,"A popular strain for sativa-lovers, Allen Wrench presents the best qualities of its parents, Trainwreck and NYC Diesel with crisp flavors of sour fruit. Its aroma has been characterized as sour and flowery, leaving a lingering scent of fruit. Allen Wrench is known to provide users with a long-lasting cerebral high and fill an entire room with its strong essence. The buds have a dark-green color and dark foliage with orange pistils growing out. Allen Wrench also has a 10-11 week flowering time and medium to medium-high THC content.","hybrid:trainwreck,hybrid:nyc-diesel,",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.04,7.81,45.54,100.0,0.0,0.0,4.29585798816568,172.0,sativa:allen-wrench,hybrid:trainwreck,hybrid:nyc-diesel,,,,,
Pineapple Chunk,"Pineapple Chunk, bred by Barney’s Farm, is an indica-leaning hybrid that induces heavy full-body effects and a fast-paced head buzz. This THC-rich strain combines a Cheese and Skunk #1 cross with Barney’s Pineapple, and you can almost smell its lineage through sour notes of tangy skunk, earthy cheese, and sweet pineapple. Optimally, Pineapple Chunk will deliver a small dose of CBD with its crushing THC content, resulting in powerful painkilling and stress-relieving properties. Some report a racing jolt of cerebral energy with Pineapple Chunk, so this may not be the best strain for treating sleeplessness or anxiety. Pineapple Chunk plants are resistant to mold and disease, and flower in 55 days indoors. ","hybrid:pineapple,hybrid:cheese,hybrid:skunk-1,",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.67,14.61,29.48,100.0,0.0,0.0,4.45263157894737,288.0,hybrid:pineapple-chunk,hybrid:pineapple,hybrid:cheese,hybrid:skunk-1,,,,
Haze,"The illustrious Haze sativa first took root in Santa Cruz, California during the 1960s where long growing seasons accommodated her lengthy flowering cycle. Since then, Haze has become the proud parent of countless hybrids around the globe, passing on its genetics from Colombia, Mexico, Thailand, and South India. Although Haze cultivators must wait patiently for Haze flowers to reach full maturation, few strains can match the high-energy, creative buzz provided by this sativa staple. Haze's aroma is typically characterized by a spicy scent accented by hints of citrus and earthy sweetness. ","sativa:south-american,sativa:thai,sativa:mexican,sativa:south-indian,",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.08,72.47,100.0,9.44,0.0,4.143216080402009,410.0,sativa:haze,sativa:south-american,sativa:thai,sativa:mexican,sativa:south-indian,,,
Grapefruit,"This potent sativa was developed by crossing Cinderella 99 with a fast-flowering sativa selected for its rich grapefruit flavor. The tropical, citrus smell of Grapefruit mixes with energetic effects to give you a happy stress-reliever that also works well for battling migraine headaches.","hybrid:cinderella-99,",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,18.19,25.32,100.0,0.0,0.0,4.29012345679012,494.0,sativa:grapefruit,hybrid:cinderella-99,,,,,,
